ts,traffic,traffic_scaled,hour,week_day
2022-07-27 05:00:00+00:00,6430883104,0.747261093139483,5,2
2022-07-27 05:30:00+00:00,7068176043,0.8394482886122425,5,2
2022-07-27 06:00:00+00:00,6774857301,0.7970184568193346,6,2
2022-07-27 06:30:00+00:00,1958899278,0.10036918223054839,6,2
2022-07-27 07:00:00+00:00,4957183,-0.18227704030074862,7,2
2022-07-27 07:30:00+00:00,7716308,-0.18187792086894086,7,2
2022-07-27 08:00:00+00:00,5390447,-0.18221436677870712,8,2
2022-07-27 08:30:00+00:00,7629064,-0.1818905410930005,8,2
2022-07-27 09:00:00+00:00,0,-0.18299411838250537,9,2
2022-07-27 09:30:00+00:00,7026037,-0.1819777715713604,9,2
2022-07-27 10:00:00+00:00,5555608,-0.1821904755217047,10,2
2022-07-27 10:30:00+00:00,5420452,-0.18221002642495315,10,2
2022-07-27 11:00:00+00:00,5678395,-0.18217271384810405,11,2
2022-07-27 11:30:00+00:00,0,-0.18299411838250537,11,2
2022-07-27 12:00:00+00:00,5419332,-0.1822101884378245,12,2
2022-07-27 12:30:00+00:00,5488587,-0.18220017040085631,12,2
2022-07-27 13:00:00+00:00,5037787,-0.18226538058156902,13,2
2022-07-27 13:30:00+00:00,5519769,-0.1821956597889331,13,2
2022-07-27 14:00:00+00:00,5149677,-0.18224919520641386,14,2
2022-07-27 14:30:00+00:00,4991386,-0.18227209268803585,14,2
2022-07-27 15:00:00+00:00,4982773,-0.1822733385959473,15,2
2022-07-27 15:30:00+00:00,5461128,-0.18220414246463668,15,2
2022-07-27 16:00:00+00:00,5107833,-0.18225524812301044,16,2
2022-07-27 16:30:00+00:00,681585276,-0.08439984371729248,16,2
2022-07-27 17:00:00+00:00,5191769048,0.568017855527657,17,2
2022-07-27 17:30:00+00:00,6166822555,0.7090635862198164,17,2
2022-07-27 18:00:00+00:00,5268954738,0.5791831012981422,18,2
2022-07-27 18:30:00+00:00,4923420432,0.5292000610658915,18,2
2022-07-27 19:00:00+00:00,4779254534,0.5083458368840166,19,2
2022-07-27 19:30:00+00:00,5681535172,0.6388646555564955,19,2
2022-07-27 20:00:00+00:00,5468976957,0.6081171852545441,20,2
